2023-11-23 19:41:26,942 INFO    StreamThr :28948 [internal.py:wandb_internal():86] W&B internal server running at pid: 28948, started at: 2023-11-23 19:41:26.941193
2023-11-23 19:41:27,768 DEBUG   HandlerThread:28948 [system_monitor.py:probe():223] {'os': 'macOS-14.0-arm64-arm-64bit', 'python': '3.10.9', 'heartbeatAt': '2023-11-23T18:41:27.747332', 'startedAt': '2023-11-23T18:41:26.931046', 'docker': None, 'cuda': None, 'args': ('--n_epochs', '20', '--generate'), 'state': 'running', 'program': '/Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/src/main.py', 'codePathLocal': 'src/main.py', 'codePath': 'src/main.py', 'git': {'remote': 'https://github.com/Ramlaoui/unrolled-nn-restoration.git', 'commit': '250670cb59447cb1b9cdce443648df2eede2ce0d'}, 'email': 'ramlaoui@outlook.com', 'root': '/Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration', 'host': 'Alis-MacBook-Pro.local', 'username': 'aliramlaoui', 'executable': '/Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/venv/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'disk': {'/': {'total': 460.4317207336426, 'used': 12.443405151367188}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-11-23 19:41:27,768 INFO    HandlerThread:28948 [system_monitor.py:probe():224] Finished collecting system info
2023-11-23 19:41:27,768 INFO    HandlerThread:28948 [system_monitor.py:probe():227] Publishing system info
2023-11-23 19:41:27,768 DEBUG   HandlerThread:28948 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-23 19:41:27,768 DEBUG   HandlerThread:28948 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-23 19:41:27,769 INFO    HandlerThread:28948 [system_monitor.py:probe():229] Finished publishing system info
2023-11-23 19:41:27,774 DEBUG   SenderThread:28948 [sender.py:send():380] send: files
2023-11-23 19:41:27,774 INFO    SenderThread:28948 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-23 19:41:27,779 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: stop_status
2023-11-23 19:41:27,779 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-23 19:41:27,779 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: stop_status
2023-11-23 19:41:27,972 DEBUG   SenderThread:28948 [sender.py:send():380] send: telemetry
2023-11-23 19:41:27,973 DEBUG   SenderThread:28948 [sender.py:send():380] send: exit
2023-11-23 19:41:27,973 INFO    SenderThread:28948 [sender.py:send_exit():585] handling exit code: 1
2023-11-23 19:41:27,973 INFO    SenderThread:28948 [sender.py:send_exit():587] handling runtime: 0
2023-11-23 19:41:27,973 INFO    SenderThread:28948 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-23 19:41:27,973 INFO    SenderThread:28948 [sender.py:send_exit():593] send defer
2023-11-23 19:41:27,974 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:27,974 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-23 19:41:27,974 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:27,974 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-23 19:41:27,974 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 1
2023-11-23 19:41:27,974 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:27,974 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-23 19:41:27,974 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:27,974 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-23 19:41:27,974 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 2
2023-11-23 19:41:27,974 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:27,974 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-23 19:41:27,974 INFO    HandlerThread:28948 [system_monitor.py:finish():203] Stopping system monitor
2023-11-23 19:41:27,974 INFO    HandlerThread:28948 [interfaces.py:finish():202] Joined cpu monitor
2023-11-23 19:41:27,974 DEBUG   SystemMonitor:28948 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-23 19:41:27,974 DEBUG   SystemMonitor:28948 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-23 19:41:27,974 DEBUG   SystemMonitor:28948 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-23 19:41:27,975 INFO    HandlerThread:28948 [interfaces.py:finish():202] Joined disk monitor
2023-11-23 19:41:28,266 INFO    wandb-upload_0:28948 [upload_job.py:push():131] Uploaded file /var/folders/33/0_w6pc113h9fh86b1cqpzckr0000gn/T/tmp11nvdnpuwandb/omugblh6-wandb-metadata.json
2023-11-23 19:41:28,677 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/requirements.txt
2023-11-23 19:41:28,678 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/output.log
2023-11-23 19:41:28,678 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/wandb-summary.json
2023-11-23 19:41:28,678 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/wandb-metadata.json
2023-11-23 19:41:29,260 INFO    HandlerThread:28948 [interfaces.py:finish():202] Joined gpuapple monitor
2023-11-23 19:41:29,260 INFO    HandlerThread:28948 [interfaces.py:finish():202] Joined memory monitor
2023-11-23 19:41:29,261 INFO    HandlerThread:28948 [interfaces.py:finish():202] Joined network monitor
2023-11-23 19:41:29,261 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:41:29,261 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,261 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-23 19:41:29,261 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 3
2023-11-23 19:41:29,261 DEBUG   SenderThread:28948 [sender.py:send():380] send: telemetry
2023-11-23 19:41:29,261 DEBUG   SenderThread:28948 [sender.py:send():380] send: stats
2023-11-23 19:41:29,261 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:41:29,261 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:29,261 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-23 19:41:29,261 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,261 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-23 19:41:29,261 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 4
2023-11-23 19:41:29,261 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:29,261 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-23 19:41:29,261 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,261 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-23 19:41:29,261 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 5
2023-11-23 19:41:29,261 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:29,261 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-23 19:41:29,262 DEBUG   SenderThread:28948 [sender.py:send():380] send: summary
2023-11-23 19:41:29,262 INFO    SenderThread:28948 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-23 19:41:29,262 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,262 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-23 19:41:29,262 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 6
2023-11-23 19:41:29,262 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:29,262 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-23 19:41:29,262 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,262 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-23 19:41:29,264 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: status_report
2023-11-23 19:41:29,436 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 7
2023-11-23 19:41:29,436 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:29,436 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-23 19:41:29,436 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,437 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-23 19:41:29,680 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/config.yaml
2023-11-23 19:41:29,681 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/wandb-summary.json
2023-11-23 19:41:29,801 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:41:29,981 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 8
2023-11-23 19:41:29,982 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:41:29,982 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:29,982 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-23 19:41:29,982 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:29,983 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-23 19:41:29,983 INFO    SenderThread:28948 [job_builder.py:build():298] Attempting to build job artifact
2023-11-23 19:41:29,984 INFO    SenderThread:28948 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-23 19:41:30,010 INFO    SenderThread:28948 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-23 19:41:30,012 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 9
2023-11-23 19:41:30,012 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:30,012 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-23 19:41:30,012 DEBUG   SenderThread:28948 [sender.py:send():380] send: artifact
2023-11-23 19:41:30,683 INFO    Thread-12 :28948 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/output.log
2023-11-23 19:41:30,806 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:41:31,309 INFO    wandb-upload_0:28948 [upload_job.py:push():89] Uploaded file /Users/aliramlaoui/Library/Application Support/wandb/artifacts/staging/tmp9pb2mzom
2023-11-23 19:41:31,311 INFO    wandb-upload_1:28948 [upload_job.py:push():89] Uploaded file /Users/aliramlaoui/Library/Application Support/wandb/artifacts/staging/tmpjbw2p6y7
2023-11-23 19:41:32,245 INFO    SenderThread:28948 [sender.py:send_artifact():1458] sent artifact job-https___github.com_Ramlaoui_unrolled-nn-restoration.git_src_main.py - {'id': 'QXJ0aWZhY3Q6NjQ3MTM3NDU3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExODIyNzk1OQ==', 'latestArtifact': None}}
2023-11-23 19:41:32,245 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:32,246 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-23 19:41:32,246 INFO    SenderThread:28948 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-23 19:41:32,693 INFO    SenderThread:28948 [dir_watcher.py:finish():388] scan: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files
2023-11-23 19:41:32,693 INFO    SenderThread:28948 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/requirements.txt requirements.txt
2023-11-23 19:41:32,694 INFO    SenderThread:28948 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/output.log output.log
2023-11-23 19:41:32,696 INFO    SenderThread:28948 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/config.yaml config.yaml
2023-11-23 19:41:32,698 INFO    SenderThread:28948 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/wandb-summary.json wandb-summary.json
2023-11-23 19:41:32,701 INFO    SenderThread:28948 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/wandb-metadata.json wandb-metadata.json
2023-11-23 19:41:32,702 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 10
2023-11-23 19:41:32,702 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:41:32,702 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:32,705 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-23 19:41:32,706 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:32,706 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-23 19:41:32,706 INFO    SenderThread:28948 [file_pusher.py:finish():175] shutting down file pusher
2023-11-23 19:41:33,036 INFO    wandb-upload_2:28948 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/config.yaml
2023-11-23 19:41:33,079 INFO    wandb-upload_0:28948 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/requirements.txt
2023-11-23 19:41:33,105 INFO    wandb-upload_1:28948 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/output.log
2023-11-23 19:41:33,105 INFO    wandb-upload_3:28948 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/files/wandb-summary.json
2023-11-23 19:41:33,312 INFO    Thread-11 (_thread_body):28948 [sender.py:transition_state():613] send defer: 11
2023-11-23 19:41:33,313 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:33,313 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-23 19:41:33,313 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:33,313 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-23 19:41:33,313 INFO    SenderThread:28948 [file_pusher.py:join():181] waiting for file pusher
2023-11-23 19:41:33,313 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 12
2023-11-23 19:41:33,313 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:33,313 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-23 19:41:33,313 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:33,314 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-23 19:41:33,314 INFO    SenderThread:28948 [file_stream.py:finish():595] file stream finish called
2023-11-23 19:41:33,465 INFO    SenderThread:28948 [file_stream.py:finish():599] file stream finish is done
2023-11-23 19:41:33,465 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 13
2023-11-23 19:41:33,466 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:33,466 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-23 19:41:33,466 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:33,466 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-23 19:41:33,466 INFO    SenderThread:28948 [sender.py:transition_state():613] send defer: 14
2023-11-23 19:41:33,467 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:41:33,467 INFO    HandlerThread:28948 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-23 19:41:33,467 DEBUG   SenderThread:28948 [sender.py:send():380] send: final
2023-11-23 19:41:33,467 DEBUG   SenderThread:28948 [sender.py:send():380] send: footer
2023-11-23 19:41:33,467 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: defer
2023-11-23 19:41:33,468 INFO    SenderThread:28948 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-23 19:41:33,468 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:41:33,469 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: server_info
2023-11-23 19:41:33,469 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:41:33,469 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: get_summary
2023-11-23 19:41:33,470 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: server_info
2023-11-23 19:41:33,473 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-23 19:41:33,473 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-23 19:41:33,474 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: job_info
2023-11-23 19:41:33,597 DEBUG   SenderThread:28948 [sender.py:send_request():407] send_request: job_info
2023-11-23 19:41:33,598 INFO    MainThread:28948 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-23 19:41:33,599 INFO    MainThread:28948 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-23 19:41:33,599 INFO    MainThread:28948 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-23 19:41:33,600 DEBUG   HandlerThread:28948 [handler.py:handle_request():146] handle_request: shutdown
2023-11-23 19:41:33,600 INFO    HandlerThread:28948 [handler.py:finish():866] shutting down handler
2023-11-23 19:41:34,479 INFO    WriterThread:28948 [datastore.py:close():294] close: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_194126-ztuoxrf7/run-ztuoxrf7.wandb
2023-11-23 19:41:34,598 INFO    SenderThread:28948 [sender.py:finish():1536] shutting down sender
2023-11-23 19:41:34,599 INFO    SenderThread:28948 [file_pusher.py:finish():175] shutting down file pusher
2023-11-23 19:41:34,599 INFO    SenderThread:28948 [file_pusher.py:join():181] waiting for file pusher
