2023-11-23 19:36:46,717 INFO    StreamThr :28695 [internal.py:wandb_internal():86] W&B internal server running at pid: 28695, started at: 2023-11-23 19:36:46.715943
2023-11-23 19:36:47,721 DEBUG   HandlerThread:28695 [system_monitor.py:probe():223] {'os': 'macOS-14.0-arm64-arm-64bit', 'python': '3.10.9', 'heartbeatAt': '2023-11-23T18:36:47.696794', 'startedAt': '2023-11-23T18:36:46.703042', 'docker': None, 'cuda': None, 'args': ('--n_epochs', '20', '--generate'), 'state': 'running', 'program': '/Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/src/main.py', 'codePathLocal': 'src/main.py', 'codePath': 'src/main.py', 'git': {'remote': 'https://github.com/Ramlaoui/unrolled-nn-restoration.git', 'commit': '250670cb59447cb1b9cdce443648df2eede2ce0d'}, 'email': 'ramlaoui@outlook.com', 'root': '/Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration', 'host': 'Alis-MacBook-Pro.local', 'username': 'aliramlaoui', 'executable': '/Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/venv/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'disk': {'/': {'total': 460.4317207336426, 'used': 12.443405151367188}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-11-23 19:36:47,721 INFO    HandlerThread:28695 [system_monitor.py:probe():224] Finished collecting system info
2023-11-23 19:36:47,721 INFO    HandlerThread:28695 [system_monitor.py:probe():227] Publishing system info
2023-11-23 19:36:47,721 DEBUG   HandlerThread:28695 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-23 19:36:47,721 DEBUG   HandlerThread:28695 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-23 19:36:47,721 INFO    HandlerThread:28695 [system_monitor.py:probe():229] Finished publishing system info
2023-11-23 19:36:47,723 DEBUG   SenderThread:28695 [sender.py:send():380] send: files
2023-11-23 19:36:47,723 INFO    SenderThread:28695 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-23 19:36:47,727 DEBUG   SenderThread:28695 [sender.py:send():380] send: telemetry
2023-11-23 19:36:47,727 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-23 19:36:47,727 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: stop_status
2023-11-23 19:36:47,727 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: stop_status
2023-11-23 19:36:47,888 DEBUG   SenderThread:28695 [sender.py:send():380] send: exit
2023-11-23 19:36:47,888 INFO    SenderThread:28695 [sender.py:send_exit():585] handling exit code: 1
2023-11-23 19:36:47,888 INFO    SenderThread:28695 [sender.py:send_exit():587] handling runtime: 0
2023-11-23 19:36:47,889 INFO    SenderThread:28695 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-23 19:36:47,889 INFO    SenderThread:28695 [sender.py:send_exit():593] send defer
2023-11-23 19:36:47,889 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:47,889 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-23 19:36:47,889 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:47,889 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-23 19:36:47,889 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 1
2023-11-23 19:36:47,889 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:47,889 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-23 19:36:47,889 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:47,889 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-23 19:36:47,889 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 2
2023-11-23 19:36:47,889 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:47,889 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-23 19:36:47,889 INFO    HandlerThread:28695 [system_monitor.py:finish():203] Stopping system monitor
2023-11-23 19:36:47,889 INFO    HandlerThread:28695 [interfaces.py:finish():202] Joined cpu monitor
2023-11-23 19:36:47,890 DEBUG   SystemMonitor:28695 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-23 19:36:47,890 INFO    HandlerThread:28695 [interfaces.py:finish():202] Joined disk monitor
2023-11-23 19:36:47,890 DEBUG   SystemMonitor:28695 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-23 19:36:47,890 DEBUG   SystemMonitor:28695 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-23 19:36:48,344 INFO    wandb-upload_0:28695 [upload_job.py:push():131] Uploaded file /var/folders/33/0_w6pc113h9fh86b1cqpzckr0000gn/T/tmphl23bhocwandb/af41a7mu-wandb-metadata.json
2023-11-23 19:36:48,646 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/wandb-metadata.json
2023-11-23 19:36:48,646 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/wandb-summary.json
2023-11-23 19:36:48,646 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/output.log
2023-11-23 19:36:48,646 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/requirements.txt
2023-11-23 19:36:49,650 INFO    HandlerThread:28695 [interfaces.py:finish():202] Joined gpuapple monitor
2023-11-23 19:36:49,650 INFO    HandlerThread:28695 [interfaces.py:finish():202] Joined memory monitor
2023-11-23 19:36:49,650 INFO    HandlerThread:28695 [interfaces.py:finish():202] Joined network monitor
2023-11-23 19:36:49,650 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:36:49,650 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,650 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-23 19:36:49,650 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 3
2023-11-23 19:36:49,650 DEBUG   SenderThread:28695 [sender.py:send():380] send: telemetry
2023-11-23 19:36:49,650 DEBUG   SenderThread:28695 [sender.py:send():380] send: stats
2023-11-23 19:36:49,651 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:36:49,651 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,651 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-23 19:36:49,651 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,651 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-23 19:36:49,651 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 4
2023-11-23 19:36:49,651 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,651 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-23 19:36:49,651 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,651 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-23 19:36:49,651 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 5
2023-11-23 19:36:49,651 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,651 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-23 19:36:49,651 DEBUG   SenderThread:28695 [sender.py:send():380] send: summary
2023-11-23 19:36:49,652 INFO    SenderThread:28695 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-23 19:36:49,652 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,652 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-23 19:36:49,652 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 6
2023-11-23 19:36:49,652 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,652 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-23 19:36:49,652 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,652 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-23 19:36:49,654 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: status_report
2023-11-23 19:36:49,746 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:36:49,819 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 7
2023-11-23 19:36:49,820 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:36:49,820 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,820 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-23 19:36:49,820 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,820 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-23 19:36:49,908 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 8
2023-11-23 19:36:49,909 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,910 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-23 19:36:49,910 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:49,910 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-23 19:36:49,910 INFO    SenderThread:28695 [job_builder.py:build():298] Attempting to build job artifact
2023-11-23 19:36:49,911 INFO    SenderThread:28695 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-23 19:36:49,943 INFO    SenderThread:28695 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-23 19:36:49,946 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 9
2023-11-23 19:36:49,947 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:49,947 DEBUG   SenderThread:28695 [sender.py:send():380] send: artifact
2023-11-23 19:36:49,947 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-23 19:36:50,654 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/wandb-summary.json
2023-11-23 19:36:50,654 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/output.log
2023-11-23 19:36:50,654 INFO    Thread-12 :28695 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/config.yaml
2023-11-23 19:36:50,749 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:36:51,115 INFO    wandb-upload_0:28695 [upload_job.py:push():89] Uploaded file /Users/aliramlaoui/Library/Application Support/wandb/artifacts/staging/tmpjmtkb3q7
2023-11-23 19:36:51,124 INFO    wandb-upload_1:28695 [upload_job.py:push():89] Uploaded file /Users/aliramlaoui/Library/Application Support/wandb/artifacts/staging/tmpfaqtu7yu
2023-11-23 19:36:52,130 INFO    SenderThread:28695 [sender.py:send_artifact():1458] sent artifact job-https___github.com_Ramlaoui_unrolled-nn-restoration.git_src_main.py - {'id': 'QXJ0aWZhY3Q6NjQ3MTMzMjYx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExODIyNjc0Ng==', 'latestArtifact': None}}
2023-11-23 19:36:52,131 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:52,131 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-23 19:36:52,131 INFO    SenderThread:28695 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-23 19:36:52,660 INFO    SenderThread:28695 [dir_watcher.py:finish():388] scan: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files
2023-11-23 19:36:52,660 INFO    SenderThread:28695 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/requirements.txt requirements.txt
2023-11-23 19:36:52,660 INFO    SenderThread:28695 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/output.log output.log
2023-11-23 19:36:52,663 INFO    SenderThread:28695 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/config.yaml config.yaml
2023-11-23 19:36:52,663 INFO    SenderThread:28695 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/wandb-summary.json wandb-summary.json
2023-11-23 19:36:52,666 INFO    SenderThread:28695 [dir_watcher.py:finish():402] scan save: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/wandb-metadata.json wandb-metadata.json
2023-11-23 19:36:52,666 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 10
2023-11-23 19:36:52,666 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:36:52,667 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:52,669 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-23 19:36:52,672 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:52,673 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-23 19:36:52,674 INFO    SenderThread:28695 [file_pusher.py:finish():175] shutting down file pusher
2023-11-23 19:36:53,008 INFO    wandb-upload_0:28695 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/requirements.txt
2023-11-23 19:36:53,043 INFO    wandb-upload_1:28695 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/output.log
2023-11-23 19:36:53,061 INFO    wandb-upload_3:28695 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/wandb-summary.json
2023-11-23 19:36:53,078 INFO    wandb-upload_2:28695 [upload_job.py:push():131] Uploaded file /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/files/config.yaml
2023-11-23 19:36:53,283 INFO    Thread-11 (_thread_body):28695 [sender.py:transition_state():613] send defer: 11
2023-11-23 19:36:53,284 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:53,284 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-23 19:36:53,284 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:53,284 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-23 19:36:53,284 INFO    SenderThread:28695 [file_pusher.py:join():181] waiting for file pusher
2023-11-23 19:36:53,284 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 12
2023-11-23 19:36:53,284 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:53,284 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-23 19:36:53,285 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:53,285 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-23 19:36:53,285 INFO    SenderThread:28695 [file_stream.py:finish():595] file stream finish called
2023-11-23 19:36:53,516 INFO    SenderThread:28695 [file_stream.py:finish():599] file stream finish is done
2023-11-23 19:36:53,516 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 13
2023-11-23 19:36:53,520 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:53,521 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-23 19:36:53,521 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:53,521 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-23 19:36:53,522 INFO    SenderThread:28695 [sender.py:transition_state():613] send defer: 14
2023-11-23 19:36:53,522 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: defer
2023-11-23 19:36:53,522 INFO    HandlerThread:28695 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-23 19:36:53,522 DEBUG   SenderThread:28695 [sender.py:send():380] send: final
2023-11-23 19:36:53,522 DEBUG   SenderThread:28695 [sender.py:send():380] send: footer
2023-11-23 19:36:53,522 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: defer
2023-11-23 19:36:53,522 INFO    SenderThread:28695 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-23 19:36:53,523 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-23 19:36:53,523 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: server_info
2023-11-23 19:36:53,523 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: poll_exit
2023-11-23 19:36:53,523 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: get_summary
2023-11-23 19:36:53,523 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: server_info
2023-11-23 19:36:53,523 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-23 19:36:53,524 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-23 19:36:53,524 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: job_info
2023-11-23 19:36:53,650 DEBUG   SenderThread:28695 [sender.py:send_request():407] send_request: job_info
2023-11-23 19:36:53,651 INFO    MainThread:28695 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-23 19:36:53,651 INFO    MainThread:28695 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-23 19:36:53,651 INFO    MainThread:28695 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-23 19:36:53,651 DEBUG   HandlerThread:28695 [handler.py:handle_request():146] handle_request: shutdown
2023-11-23 19:36:53,651 INFO    HandlerThread:28695 [handler.py:finish():866] shutting down handler
2023-11-23 19:36:54,529 INFO    WriterThread:28695 [datastore.py:close():294] close: /Users/aliramlaoui/Library/CloudStorage/GoogleDrive-ramlaouiali@gmail.com/My Drive/Cours 3A/AST/project/unrolled-nn-restoration/wandb/run-20231123_193646-f26l0282/run-f26l0282.wandb
2023-11-23 19:36:54,656 INFO    SenderThread:28695 [sender.py:finish():1536] shutting down sender
2023-11-23 19:36:54,656 INFO    SenderThread:28695 [file_pusher.py:finish():175] shutting down file pusher
2023-11-23 19:36:54,656 INFO    SenderThread:28695 [file_pusher.py:join():181] waiting for file pusher
